id,questionusageid,questionid,userid,responsesummary,rightanswer,fraction,timecreated
2814,445,29,1543,Yanıt,Doğru,1.0,1709172000
2815,445,30,1543,Yanıt,Doğru,1.0,1709172001
2816,446,21,1553,,Doğru,0.48,1709171820
2817,446,22,1553,Yanıt,Doğru,1.0,1709171823
2818,446,23,1553,Yanıt,Doğru,1.0,1709171842
2819,446,24,1553,,Doğru,0.01,1709171976
2820,446,25,1553,,Doğru,0.28,1709171999
2821,446,26,1553,,Doğru,0.42,1709172000
2822,446,27,1553,Yanıt,Doğru,1.0,1709172001
2823,446,28,1553,Yanıt,Doğru,1.0,1709172003
2824,446,29,1553,,Doğru,0.2,1709172004
2825,447,21,1562,Yanıt,Doğru,1.0,1709171748
2826,447,23,1562,,Doğru,0.27,1709171811
2827,447,24,1562,,Doğru,0.26,1709171819
2828,447,25,1562,,Doğru,0.44,1709171847
2829,447,26,1562,Yanıt,Doğru,1.0,1709171858
2830,447,27,1562,,Doğru,0.04,1709171948
2831,447,28,1562,Yanıt,Doğru,1.0,1709171999
2832,448,21,1563,Yanıt,Doğru,1.0,1709171773
2833,448,22,1563,,Doğru,0.42,1709171818
2834,448,23,1563,,Doğru,0.16,1709171876
2835,448,25,1563,Yanıt,Doğru,1.0,1709171878
2836,448,27,1563,,Doğru,0.09,1709171898
2837,448,28,1563,Yanıt,Doğru,1.0,1709171931
2838,449,22,1564,,Doğru,0.46,1709171804
2839,449,23,1564,Yanıt,Doğru,1.0,1709171934
2840,449,24,1564,,Doğru,0.19,1709171976
2841,449,25,1564,Yanıt,Doğru,1.0,1709171999
2842,449,26,1564,,Doğru,0.18,1709171999
2843,449,27,1564,,Doğru,0.45,1709172000
2844,449,29,1564,Yanıt,Doğru,1.0,1709172001
2845,450,23,1577,,Doğru,0.14,1709171864
2846,450,24,1577,,Doğru,0.32,1709171875
2847,450,25,1577,,Doğru,0.17,1709171891
2848,450,26,1577,Yanıt,Doğru,1.0,1709171907
2849,450,27,1577,,Doğru,0.39,1709171999
2850,450,28,1577,,Doğru,0.05,1709172002
2851,450,29,1577,,Doğru,0.24,1709172003
2852,450,30,1577,,Doğru,0.34,1709172005
2853,451,21,1593,,Doğru,0.31,1709171923
2854,451,23,1593,Yanıt,Doğru,1.0,1709171933
2855,451,24,1593,,Doğru,0.14,1709171939
2856,451,27,1593,,Doğru,0.01,1709171947
2857,451,28,1593,,Doğru,0.38,1709171995
2858,452,22,1600,Yanıt,Doğru,1.0,1709171916
2859,452,23,1600,Yanıt,Doğru,1.0,1709171923
2860,452,25,1600,Yanıt,Doğru,1.0,1709171952
2861,452,26,1600,Yanıt,Doğru,1.0,1709171962
2862,452,27,1600,Yanıt,Doğru,1.0,1709171971
2863,452,28,1600,,Doğru,0.17,1709171980
2864,452,29,1600,Yanıt,Doğru,1.0,1709171999
2865,452,30,1600,Yanıt,Doğru,1.0,1709172000
2866,453,21,1619,Yanıt,Doğru,1.0,1709171791
2867,453,22,1619,Yanıt,Doğru,1.0,1709171813
2868,453,23,1619,,Doğru,0.15,1709171878
2869,453,25,1619,,Doğru,0.18,1709171948
2870,453,27,1619,,Doğru,0.13,1709171981
2871,453,28,1619,,Doğru,0.11,1709171992
2872,453,29,1619,,Doğru,0.37,1709171999
2873,453,30,1619,,Doğru,0.29,1709171999
2874,454,21,1626,Yanıt,Doğru,1.0,1709171859
2875,454,22,1626,Yanıt,Doğru,1.0,1709171914
2876,454,24,1626,,Doğru,0.12,1709171929
2877,454,26,1626,,Doğru,0.15,1709171943
2878,454,27,1626,,Doğru,0.38,1709171958
2879,454,28,1626,,Doğru,0.45,1709171963
2880,455,21,1641,,Doğru,0.44,1709171888
2881,455,22,1641,,Doğru,0.03,1709171919
2882,455,23,1641,,Doğru,0.4,1709171961
2883,455,25,1641,Yanıt,Doğru,1.0,1709171964
2884,455,26,1641,,Doğru,0.25,1709171983
2885,455,28,1641,Yanıt,Doğru,1.0,1709171999
2886,455,30,1641,,Doğru,0.15,1709172002
2887,456,21,1648,,Doğru,0.02,1709171749
2888,456,24,1648,,Doğru,0.33,1709171760
2889,456,25,1648,Yanıt,Doğru,1.0,1709171797
2890,456,27,1648,Yanıt,Doğru,1.0,1709171806
2891,456,30,1648,Yanıt,Doğru,1.0,1709171821
2892,457,21,1651,Yanıt,Doğru,1.0,1709171931
2893,457,22,1651,,Doğru,0.08,1709171936
2894,457,23,1651,,Doğru,0.47,1709171949
2895,457,24,1651,Yanıt,Doğru,1.0,1709171955
2896,457,25,1651,Yanıt,Doğru,1.0,1709171962
2897,457,26,1651,Yanıt,Doğru,1.0,1709171974
2898,457,27,1651,,Doğru,0.21,1709171981
2899,457,28,1651,,Doğru,0.08,1709171998
2900,457,30,1651,Yanıt,Doğru,1.0,1709171999
2901,458,21,1673,Yanıt,Doğru,1.0,1709171734
2902,458,22,1673,Yanıt,Doğru,1.0,1709171762
2903,458,23,1673,,Doğru,0.39,1709171822
2904,458,25,1673,Yanıt,Doğru,1.0,1709171877
2905,458,26,1673,Yanıt,Doğru,1.0,1709171942
2906,458,27,1673,,Doğru,0.48,1709171972
2907,458,28,1673,,Doğru,0.32,1709171999
2908,458,29,1673,,Doğru,0.01,1709172000
2909,458,30,1673,Yanıt,Doğru,1.0,1709172001
2910,459,21,1675,Yanıt,Doğru,1.0,1709171814
2911,459,23,1675,Yanıt,Doğru,1.0,1709171828
2912,459,24,1675,,Doğru,0.04,1709171860
2913,459,25,1675,,Doğru,0.17,1709171889
2914,459,26,1675,,Doğru,0.18,1709171950
2915,459,27,1675,,Doğru,0.4,1709171959
2916,459,30,1675,,Doğru,0.12,1709171993
2917,460,28,1676,,Doğru,0.27,1709171829
2918,460,30,1676,Yanıt,Doğru,1.0,1709171832
2919,461,21,1677,,Doğru,0.35,1709171931
2920,461,24,1677,,Doğru,0.27,1709171962
2921,461,25,1677,Yanıt,Doğru,1.0,1709171968
2922,461,26,1677,,Doğru,0.01,1709171972
2923,461,28,1677,Yanıt,Doğru,1.0,1709171977
2924,461,30,1677,Yanıt,Doğru,1.0,1709171988
2925,462,21,1700,Yanıt,Doğru,1.0,1709171822
2926,462,22,1700,,Doğru,0.25,1709171897
2927,462,23,1700,Yanıt,Doğru,1.0,1709171935
2928,462,24,1700,Yanıt,Doğru,1.0,1709171982
2929,462,26,1700,Yanıt,Doğru,1.0,1709171999
2930,462,29,1700,Yanıt,Doğru,1.0,1709172002
2931,462,30,1700,,Doğru,0.42,1709172005
2932,463,23,1704,Yanıt,Doğru,1.0,1709171854
2933,463,25,1704,,Doğru,0.21,1709171917
2934,463,27,1704,,Doğru,0.02,1709171946
2935,463,28,1704,,Doğru,0.25,1709171955
2936,463,29,1704,Yanıt,Doğru,1.0,1709171957
2937,463,30,1704,Yanıt,Doğru,1.0,1709171962
2938,464,21,1714,,Doğru,0.26,1709171773
2939,464,23,1714,,Doğru,0.24,1709171837
2940,464,25,1714,,Doğru,0.3,1709171856
2941,464,26,1714,Yanıt,Doğru,1.0,1709171891
2942,464,27,1714,,Doğru,0.22,1709171968
2943,464,28,1714,,Doğru,0.14,1709171992
2944,465,21,1715,Yanıt,Doğru,1.0,1709171796
2945,465,22,1715,Yanıt,Doğru,1.0,1709171817
2946,465,23,1715,Yanıt,Doğru,1.0,1709171920
2947,465,24,1715,Yanıt,Doğru,1.0,1709171959
2948,465,25,1715,Yanıt,Doğru,1.0,1709171999
2949,465,26,1715,Yanıt,Doğru,1.0,1709172001
2950,465,27,1715,Yanıt,Doğru,1.0,1709172003
2951,465,28,1715,Yanıt,Doğru,1.0,1709172004
2952,465,29,1715,Yanıt,Doğru,1.0,1709172006
2953,465,30,1715,Yanıt,Doğru,1.0,1709172007
2954,466,21,1716,Yanıt,Doğru,1.0,1709171914
2955,466,22,1716,,Doğru,0.42,1709171924
2956,466,23,1716,Yanıt,Doğru,1.0,1709171952
2957,466,24,1716,Yanıt,Doğru,1.0,1709171965
2958,466,25,1716,Yanıt,Doğru,1.0,1709171972
2959,466,26,1716,,Doğru,0.12,1709171999
2960,466,27,1716,,Doğru,0.39,1709172002
2961,466,29,1716,Yanıt,Doğru,1.0,1709172005
2962,466,30,1716,,Doğru,0.48,1709172008
2963,467,21,1720,,Doğru,0.19,1709171719
2964,467,23,1720,Yanıt,Doğru,1.0,1709171725
2965,467,25,1720,Yanıt,Doğru,1.0,1709171767
2966,467,27,1720,,Doğru,0.1,1709171810
2967,467,28,1720,Yanıt,Doğru,1.0,1709171879
2968,467,29,1720,,Doğru,0.3,1709171947
2969,467,30,1720,Yanıt,Doğru,1.0,1709171993
2970,468,21,1727,,Doğru,0.18,1709171937
2971,468,22,1727,,Doğru,0.24,1709171946
2972,468,23,1727,Yanıt,Doğru,1.0,1709171947
2973,468,24,1727,Yanıt,Doğru,1.0,1709171967
2974,468,26,1727,Yanıt,Doğru,1.0,1709171992
2975,468,27,1727,Yanıt,Doğru,1.0,1709171996
2976,468,28,1727,,Doğru,0.38,1709171999
2977,468,29,1727,Yanıt,Doğru,1.0,1709172001
2978,468,30,1727,,Doğru,0.08,1709172001
2979,469,22,1731,Yanıt,Doğru,1.0,1709171709
2980,469,26,1731,,Doğru,0.11,1709171743
2981,469,27,1731,,Doğru,0.36,1709171789
2982,469,28,1731,,Doğru,0.35,1709171879
2983,469,29,1731,,Doğru,0.02,1709171883
2984,469,30,1731,,Doğru,0.19,1709171933
2985,470,21,1737,,Doğru,0.12,1709171853
2986,470,24,1737,Yanıt,Doğru,1.0,1709171913
2987,470,25,1737,Yanıt,Doğru,1.0,1709171917
2988,470,28,1737,,Doğru,0.02,1709171938
2989,470,29,1737,,Doğru,0.17,1709171964
2990,470,30,1737,,Doğru,0.27,1709171999
2991,471,21,1758,,Doğru,0.48,1709171925
2992,471,22,1758,,Doğru,0.47,1709171935
2993,471,24,1758,,Doğru,0.07,1709171945
2994,471,29,1758,,Doğru,0.05,1709171960
2995,472,26,1759,,Doğru,0.06,1709171858
2996,472,27,1759,Yanıt,Doğru,1.0,1709171910
2997,472,28,1759,Yanıt,Doğru,1.0,1709171945
2998,473,21,1760,,Doğru,0.49,1709171792
2999,473,22,1760,,Doğru,0.3,1709171927
3000,473,23,1760,,Doğru,0.48,1709171999
3001,473,24,1760,,Doğru,0.27,1709172000
3002,473,26,1760,,Doğru,0.39,1709172001
3003,473,27,1760,,Doğru,0.47,1709172001
3004,473,28,1760,Yanıt,Doğru,1.0,1709172002
3005,473,30,1760,Yanıt,Doğru,1.0,1709172002
3006,474,22,1767,,Doğru,0.27,1709171783
3007,474,26,1767,,Doğru,0.16,1709171812
3008,474,27,1767,,Doğru,0.08,1709171999
3009,474,28,1767,Yanıt,Doğru,1.0,1709172000
3010,475,21,1777,,Doğru,0.05,1709171795
3011,475,22,1777,Yanıt,Doğru,1.0,1709171888
3012,475,23,1777,,Doğru,0.32,1709171910
3013,475,24,1777,Yanıt,Doğru,1.0,1709171922
3014,475,25,1777,,Doğru,0.28,1709171925
3015,475,26,1777,,Doğru,0.22,1709171939
3016,475,27,1777,Yanıt,Doğru,1.0,1709171977
3017,475,28,1777,Yanıt,Doğru,1.0,1709171997
3018,475,29,1777,,Doğru,0.09,1709172001
3019,475,30,1777,Yanıt,Doğru,1.0,1709172002
3020,476,21,1802,,Doğru,0.33,1709171741
3021,476,22,1802,,Doğru,0.19,1709171966
3022,476,23,1802,,Doğru,0.31,1709171999
3023,476,24,1802,,Doğru,0.1,1709172002
3024,476,25,1802,Yanıt,Doğru,1.0,1709172004
3025,476,26,1802,Yanıt,Doğru,1.0,1709172006
3026,476,27,1802,Yanıt,Doğru,1.0,1709172009
3027,476,29,1802,Yanıt,Doğru,1.0,1709172012
3028,476,30,1802,,Doğru,0.49,1709172013
3029,477,21,1854,Yanıt,Doğru,1.0,1709171832
3030,477,22,1854,Yanıt,Doğru,1.0,1709171858
3031,477,24,1854,Yanıt,Doğru,1.0,1709171900
3032,477,25,1854,,Doğru,0.28,1709171999
3033,477,26,1854,,Doğru,0.06,1709172000
3034,477,28,1854,Yanıt,Doğru,1.0,1709172003
3035,477,29,1854,,Doğru,0.33,1709172005
3036,477,30,1854,Yanıt,Doğru,1.0,1709172006
3037,478,23,1863,,Doğru,0.02,1709171767
3038,478,24,1863,,Doğru,0.33,1709171800
3039,478,25,1863,,Doğru,0.07,1709171842
3040,478,26,1863,Yanıt,Doğru,1.0,1709171887
3041,478,27,1863,,Doğru,0.21,1709171948
3042,478,29,1863,,Doğru,0.36,1709171976
3043,479,23,1870,,Doğru,0.17,1709171871
3044,479,26,1870,Yanıt,Doğru,1.0,1709171927
3045,479,28,1870,Yanıt,Doğru,1.0,1709171933
3046,479,29,1870,,Doğru,0.47,1709171957
3047,480,21,1903,Yanıt,Doğru,1.0,1709171932
3048,480,22,1903,Yanıt,Doğru,1.0,1709171945
3049,480,23,1903,,Doğru,0.38,1709171969
3050,480,24,1903,Yanıt,Doğru,1.0,1709171971
3051,480,26,1903,,Doğru,0.0,1709171986
3052,480,27,1903,,Doğru,0.03,1709171999
3053,480,28,1903,Yanıt,Doğru,1.0,1709172002
3054,480,30,1903,Yanıt,Doğru,1.0,1709172005
3055,481,21,1905,Yanıt,Doğru,1.0,1709171725
3056,481,22,1905,,Doğru,0.18,1709171746
3057,481,23,1905,Yanıt,Doğru,1.0,1709171776
3058,481,24,1905,Yanıt,Doğru,1.0,1709171783
3059,481,25,1905,,Doğru,0.23,1709171839
3060,481,26,1905,Yanıt,Doğru,1.0,1709171850
3061,481,28,1905,Yanıt,Doğru,1.0,1709171939
3062,481,29,1905,Yanıt,Doğru,1.0,1709171989
3063,482,21,1910,,Doğru,0.45,1709171755
3064,482,22,1910,,Doğru,0.12,1709171855
3065,482,23,1910,,Doğru,0.02,1709171878
3066,482,26,1910,,Doğru,0.1,1709171882
3067,482,27,1910,,Doğru,0.4,1709171896
3068,482,30,1910,,Doğru,0.28,1709171961
3069,483,23,1920,Yanıt,Doğru,1.0,1709171719
3070,483,25,1920,,Doğru,0.28,1709171731
3071,483,26,1920,Yanıt,Doğru,1.0,1709171767
3072,483,28,1920,,Doğru,0.15,1709171774
3073,484,21,1934,Yanıt,Doğru,1.0,1709171933
3074,484,22,1934,,Doğru,0.05,1709171938
3075,484,23,1934,Yanıt,Doğru,1.0,1709171982
3076,484,24,1934,Yanıt,Doğru,1.0,1709171996
3077,484,25,1934,,Doğru,0.09,1709171999
3078,484,28,1934,,Doğru,0.34,1709172001
3079,484,29,1934,Yanıt,Doğru,1.0,1709172002
3080,485,22,1950,,Doğru,0.2,1709171720
3081,485,23,1950,,Doğru,0.31,1709171765
3082,485,26,1950,,Doğru,0.47,1709171853
3083,485,29,1950,,Doğru,0.0,1709171859
3084,485,30,1950,Yanıt,Doğru,1.0,1709171890
3085,486,24,1951,,Doğru,0.35,1709171701
3086,486,26,1951,,Doğru,0.33,1709171723
3087,486,29,1951,,Doğru,0.44,1709171819
3088,486,30,1951,,Doğru,0.5,1709171923
3089,487,22,1954,,Doğru,0.26,1709171741
3090,487,25,1954,,Doğru,0.37,1709171794
3091,487,30,1954,Yanıt,Doğru,1.0,1709171820
3092,488,21,1960,Yanıt,Doğru,1.0,1709171791
3093,488,23,1960,,Doğru,0.31,1709171794
3094,488,24,1960,,Doğru,0.44,1709171798
3095,488,29,1960,,Doğru,0.17,1709171834
3096,488,30,1960,,Doğru,0.39,1709171840
3097,489,21,1961,Yanıt,Doğru,1.0,1709171839
3098,489,22,1961,,Doğru,0.07,1709171894
3099,489,23,1961,,Doğru,0.41,1709171901
3100,489,24,1961,,Doğru,0.36,1709171914
3101,489,26,1961,Yanıt,Doğru,1.0,1709171917
3102,489,28,1961,,Doğru,0.06,1709171941
3103,489,29,1961,,Doğru,0.16,1709171999
3104,489,30,1961,,Doğru,0.14,1709172001
3105,490,21,1965,Yanıt,Doğru,1.0,1709171751
3106,490,22,1965,Yanıt,Doğru,1.0,1709171793
3107,490,24,1965,Yanıt,Doğru,1.0,1709171810
3108,490,25,1965,Yanıt,Doğru,1.0,1709171833
3109,490,26,1965,,Doğru,0.15,1709171927
3110,490,27,1965,Yanıt,Doğru,1.0,1709171981
3111,490,28,1965,Yanıt,Doğru,1.0,1709171999
3112,490,29,1965,Yanıt,Doğru,1.0,1709172002
3113,490,30,1965,Yanıt,Doğru,1.0,1709172004
3114,491,21,1967,,Doğru,0.22,1709171852
3115,491,22,1967,Yanıt,Doğru,1.0,1709171854
3116,491,23,1967,Yanıt,Doğru,1.0,1709171868
3117,491,24,1967,,Doğru,0.24,1709171895
3118,491,25,1967,Yanıt,Doğru,1.0,1709171942
3119,491,26,1967,,Doğru,0.02,1709171983
3120,491,27,1967,,Doğru,0.48,1709171992
3121,491,30,1967,,Doğru,0.25,1709171999
3122,492,21,1978,,Doğru,0.12,1709171742
3123,492,22,1978,,Doğru,0.29,1709171785
3124,492,23,1978,Yanıt,Doğru,1.0,1709171836
3125,492,26,1978,Yanıt,Doğru,1.0,1709171908
3126,492,28,1978,,Doğru,0.33,1709171914
3127,493,21,1981,Yanıt,Doğru,1.0,1709171777
3128,493,22,1981,Yanıt,Doğru,1.0,1709171820
3129,493,23,1981,Yanıt,Doğru,1.0,1709171857
3130,493,24,1981,,Doğru,0.47,1709171913
3131,493,30,1981,,Doğru,0.23,1709171963
3132,494,23,1983,,Doğru,0.43,1709171710
3133,494,27,1983,,Doğru,0.19,1709171729
3134,494,28,1983,Yanıt,Doğru,1.0,1709171746
3135,495,21,1992,Yanıt,Doğru,1.0,1709171701
3136,495,24,1992,Yanıt,Doğru,1.0,1709171707
3137,495,25,1992,Yanıt,Doğru,1.0,1709171726
3138,495,26,1992,,Doğru,0.23,1709171741
3139,495,27,1992,Yanıt,Doğru,1.0,1709171766
3140,495,29,1992,Yanıt,Doğru,1.0,1709171887
3141,496,21,1999,,Doğru,0.11,1709171764
3142,496,22,1999,,Doğru,0.1,1709171831
3143,496,24,1999,Yanıt,Doğru,1.0,1709171911
3144,496,26,1999,,Doğru,0.16,1709171923
3145,496,28,1999,Yanıt,Doğru,1.0,1709171929
3146,496,29,1999,Yanıt,Doğru,1.0,1709171970
3147,496,30,1999,,Doğru,0.34,1709171999
3148,497,42,6,,Doğru,0.27,1709179008
3149,497,43,6,,Doğru,0.07,1709179023
3150,497,45,6,,Doğru,0.1,1709179056
3151,497,46,6,,Doğru,0.02,1709179138
3152,497,47,6,Yanıt,Doğru,1.0,1709179165
3153,497,50,6,Yanıt,Doğru,1.0,1709179173
3154,498,41,8,,Doğru,0.12,1709178922
3155,498,43,8,Yanıt,Doğru,1.0,1709178952
3156,498,45,8,,Doğru,0.48,1709179034
3157,498,46,8,Yanıt,Doğru,1.0,1709179072
3158,498,47,8,Yanıt,Doğru,1.0,1709179094
3159,498,48,8,Yanıt,Doğru,1.0,1709179115
3160,498,50,8,,Doğru,0.03,1709179199
3161,499,42,13,Yanıt,Doğru,1.0,1709179083
3162,499,43,13,,Doğru,0.33,1709179141
3163,499,44,13,Yanıt,Doğru,1.0,1709179160
3164,499,45,13,,Doğru,0.47,1709179168
3165,499,46,13,Yanıt,Doğru,1.0,1709179179
3166,499,47,13,,Doğru,0.25,1709179186
3167,499,49,13,Yanıt,Doğru,1.0,1709179193
3168,500,41,19,Yanıt,Doğru,1.0,1709179110
3169,500,42,19,,Doğru,0.41,1709179114
3170,500,43,19,Yanıt,Doğru,1.0,1709179122
3171,500,44,19,Yanıt,Doğru,1.0,1709179139
3172,500,45,19,,Doğru,0.38,1709179156
3173,500,46,19,Yanıt,Doğru,1.0,1709179160
3174,500,47,19,,Doğru,0.47,1709179163
3175,500,48,19,,Doğru,0.32,1709179170
3176,500,50,19,,Doğru,0.03,1709179199
3177,501,43,24,,Doğru,0.07,1709178979
3178,501,46,24,,Doğru,0.42,1709178983
3179,501,47,24,Yanıt,Doğru,1.0,1709179011
3180,501,48,24,,Doğru,0.02,1709179047
3181,501,49,24,Yanıt,Doğru,1.0,1709179124
3182,501,50,24,,Doğru,0.23,1709179151
3183,502,41,32,Yanıt,Doğru,1.0,1709179066
3184,502,42,32,,Doğru,0.07,1709179073
3185,502,43,32,,Doğru,0.43,1709179109
3186,502,45,32,Yanıt,Doğru,1.0,1709179199
3187,502,46,32,Yanıt,Doğru,1.0,1709179200
3188,502,48,32,,Doğru,0.3,1709179201
3189,503,41,34,,Doğru,0.28,1709179090
3190,503,42,34,,Doğru,0.41,1709179098
3191,503,43,34,Yanıt,Doğru,1.0,1709179117
3192,503,44,34,Yanıt,Doğru,1.0,1709179144
3193,503,45,34,Yanıt,Doğru,1.0,1709179192
3194,503,46,34,Yanıt,Doğru,1.0,1709179199
3195,503,47,34,,Doğru,0.21,1709179201
3196,503,49,34,Yanıt,Doğru,1.0,1709179203
3197,503,50,34,Yanıt,Doğru,1.0,1709179204
3198,504,41,40,Yanıt,Doğru,1.0,1709178958
3199,504,42,40,,Doğru,0.03,1709178964
3200,504,43,40,Yanıt,Doğru,1.0,1709178976
3201,504,44,40,Yanıt,Doğru,1.0,1709179096
3202,504,45,40,,Doğru,0.02,1709179154
3203,504,47,40,,Doğru,0.28,1709179168
3204,504,49,40,,Doğru,0.04,1709179192
3205,504,50,40,Yanıt,Doğru,1.0,1709179199
3206,505,43,45,Yanıt,Doğru,1.0,1709178905
3207,505,44,45,,Doğru,0.3,1709178928
3208,505,45,45,,Doğru,0.4,1709179038
3209,505,46,45,,Doğru,0.23,1709179138
3210,505,48,45,,Doğru,0.12,1709179199
3211,506,41,53,,Doğru,0.05,1709178927
3212,506,42,53,Yanıt,Doğru,1.0,1709178947
3213,506,43,53,,Doğru,0.31,1709179041
3214,506,44,53,Yanıt,Doğru,1.0,1709179168
3215,506,45,53,,Doğru,0.11,1709179179
3216,506,46,53,Yanıt,Doğru,1.0,1709179200
3217,506,47,53,,Doğru,0.33,1709179201
3218,506,49,53,Yanıt,Doğru,1.0,1709179202
3219,507,41,55,Yanıt,Doğru,1.0,1709178934
3220,507,42,55,Yanıt,Doğru,1.0,1709178957
3221,507,43,55,Yanıt,Doğru,1.0,1709178967
3222,507,44,55,Yanıt,Doğru,1.0,1709179006
3223,507,46,55,Yanıt,Doğru,1.0,1709179158
3224,507,47,55,,Doğru,0.33,1709179187
3225,507,48,55,,Doğru,0.08,1709179196
3226,507,49,55,,Doğru,0.13,1709179200
3227,507,50,55,,Doğru,0.24,1709179201
3228,508,41,58,Yanıt,Doğru,1.0,1709179101
3229,508,42,58,Yanıt,Doğru,1.0,1709179119
3230,508,43,58,,Doğru,0.35,1709179127
3231,508,44,58,,Doğru,0.12,1709179160
3232,508,45,58,Yanıt,Doğru,1.0,1709179168
3233,508,46,58,,Doğru,0.03,1709179199
3234,508,47,58,Yanıt,Doğru,1.0,1709179200
3235,508,48,58,Yanıt,Doğru,1.0,1709179202
3236,508,49,58,,Doğru,0.42,1709179204
3237,508,50,58,Yanıt,Doğru,1.0,1709179205
3238,509,41,73,,Doğru,0.33,1709179016
3239,509,46,73,,Doğru,0.18,1709179079
3240,510,42,83,Yanıt,Doğru,1.0,1709179060
3241,510,43,83,Yanıt,Doğru,1.0,1709179086
3242,510,44,83,Yanıt,Doğru,1.0,1709179110
3243,510,45,83,Yanıt,Doğru,1.0,1709179199
3244,510,46,83,,Doğru,0.14,1709179202
3245,510,47,83,,Doğru,0.28,1709179205
3246,510,48,83,,Doğru,0.5,1709179206
3247,510,49,83,,Doğru,0.31,1709179208
3248,510,50,83,Yanıt,Doğru,1.0,1709179211
3249,511,41,95,,Doğru,0.32,1709179115
3250,511,42,95,Yanıt,Doğru,1.0,1709179181
3251,511,43,95,Yanıt,Doğru,1.0,1709179185
3252,511,44,95,Yanıt,Doğru,1.0,1709179199
3253,511,45,95,Yanıt,Doğru,1.0,1709179200
3254,511,46,95,Yanıt,Doğru,1.0,1709179201
3255,511,47,95,Yanıt,Doğru,1.0,1709179202
3256,511,48,95,Yanıt,Doğru,1.0,1709179202
3257,511,49,95,Yanıt,Doğru,1.0,1709179204
3258,511,50,95,Yanıt,Doğru,1.0,1709179206
3259,512,41,96,,Doğru,0.37,1709179127
3260,512,42,96,Yanıt,Doğru,1.0,1709179134
3261,512,43,96,Yanıt,Doğru,1.0,1709179152
3262,512,45,96,Yanıt,Doğru,1.0,1709179155
3263,512,47,96,,Doğru,0.43,1709179159
3264,512,48,96,Yanıt,Doğru,1.0,1709179187
3265,512,49,96,Yanıt,Doğru,1.0,1709179195
3266,512,50,96,Yanıt,Doğru,1.0,1709179199
3267,513,42,100,,Doğru,0.15,1709178923
3268,513,44,100,,Doğru,0.37,1709179005
3269,513,45,100,,Doğru,0.05,1709179010
3270,513,46,100,Yanıt,Doğru,1.0,1709179023
3271,513,47,100,,Doğru,0.09,1709179134
3272,513,48,100,,Doğru,0.02,1709179199
3273,513,49,100,,Doğru,0.09,1709179200
3274,513,50,100,,Doğru,0.16,1709179201
3275,514,41,101,,Doğru,0.15,1709179129
3276,514,42,101,,Doğru,0.1,1709179142
3277,514,43,101,,Doğru,0.33,1709179146
3278,514,44,101,,Doğru,0.33,1709179172
3279,514,46,101,,Doğru,0.09,1709179177
3280,514,48,101,Yanıt,Doğru,1.0,1709179183
3281,514,50,101,,Doğru,0.18,1709179199
3282,515,41,113,Yanıt,Doğru,1.0,1709179026
3283,515,42,113,,Doğru,0.25,1709179123
3284,515,43,113,,Doğru,0.48,1709179183
3285,515,44,113,Yanıt,Doğru,1.0,1709179187
3286,515,47,113,,Doğru,0.04,1709179199
3287,515,48,113,Yanıt,Doğru,1.0,1709179199
3288,515,50,113,Yanıt,Doğru,1.0,1709179201
3289,516,46,116,,Doğru,0.05,1709178958
3290,516,48,116,Yanıt,Doğru,1.0,1709178968
3291,516,49,116,,Doğru,0.41,1709178992
3292,517,41,118,Yanıt,Doğru,1.0,1709178917
3293,517,43,118,Yanıt,Doğru,1.0,1709179011
3294,517,44,118,,Doğru,0.31,1709179050
3295,517,45,118,Yanıt,Doğru,1.0,1709179140
3296,517,47,118,Yanıt,Doğru,1.0,1709179157
3297,517,48,118,Yanıt,Doğru,1.0,1709179199
3298,517,50,118,,Doğru,0.1,1709179202
3299,518,42,135,Yanıt,Doğru,1.0,1709178903
3300,518,43,135,Yanıt,Doğru,1.0,1709178948
3301,518,44,135,Yanıt,Doğru,1.0,1709179014
3302,518,45,135,Yanıt,Doğru,1.0,1709179088
3303,518,46,135,Yanıt,Doğru,1.0,1709179199
3304,518,47,135,,Doğru,0.21,1709179200
3305,518,48,135,,Doğru,0.4,1709179202
3306,518,49,135,Yanıt,Doğru,1.0,1709179203
3307,518,50,135,Yanıt,Doğru,1.0,1709179204
3308,519,41,139,Yanıt,Doğru,1.0,1709178929
3309,519,42,139,,Doğru,0.06,1709178976
3310,519,46,139,Yanıt,Doğru,1.0,1709179030
3311,519,47,139,Yanıt,Doğru,1.0,1709179044
3312,519,48,139,,Doğru,0.1,1709179169
3313,519,49,139,,Doğru,0.01,1709179199
3314,520,42,151,,Doğru,0.32,1709178936
3315,520,44,151,,Doğru,0.08,1709179066
3316,520,46,151,,Doğru,0.24,1709179186
3317,520,47,151,,Doğru,0.03,1709179190
3318,520,48,151,,Doğru,0.22,1709179199
3319,520,49,151,,Doğru,0.06,1709179201
3320,520,50,151,Yanıt,Doğru,1.0,1709179202
3321,521,41,186,,Doğru,0.28,1709179033
3322,521,42,186,,Doğru,0.08,1709179054
3323,521,46,186,,Doğru,0.2,1709179156
3324,521,48,186,,Doğru,0.31,1709179199
3325,521,49,186,,Doğru,0.11,1709179202
3326,521,50,186,,Doğru,0.05,1709179203
3327,522,41,189,Yanıt,Doğru,1.0,1709178955
3328,522,42,189,,Doğru,0.26,1709179015
3329,522,43,189,Yanıt,Doğru,1.0,1709179131
3330,522,44,189,,Doğru,0.48,1709179199
